Feature ID	Taxon	Confidence
007d01329b390a85984a9f0e35b98363	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9999980811441387
008c40d4bdd8688bd0a697e97b4e9972	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__uncultured_Firmicutes	0.983239294157315
008dc641c6852fc468b45f6242e72f13	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999988974827382
0096067e34d2b2b912a99d715e190616	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9998795384577067
0099222954a7ee2b036b20ecd7c6d875	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-004	0.9927663801154762
0099904539f78f9a50481d121d7dd37e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.9387071758829825
009b502563edb6ac59f42fb6fa371b95	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.998790646322467
009d9a30fb29f9ce6c3000e7b16caee4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	0.8787453976171736
00a77d26b098efd32467e6698f699a00	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__uncultured; s__Clostridiales_bacterium	0.9998765680641327
00b220f62f336eee068b7c475b7f6ffd	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis	0.9388751332249946
00b6c0b3edce7a082d775cf5d6b9e9c2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis	0.9999755149171867
00b884b28e1e21ec3f0ea8f0d16c27ba	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1	0.9993780072314017
00be45d4ab6b1fb4a74078e5bd9ae0c9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Candidatus_Soleaferrea; s__uncultured_Anaerotruncus	0.9999987995283945
00cb4ac668a3a3875b9ccc3baa25ac50	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005; s__uncultured_Ruminococcaceae	0.7066144895456535
00f1d84a239ca0b5f837e44086b2dce2	Unassigned	0.8589875833480808
01010ed06e14db649ccda60aafe12f98	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.9926564478991546
0106c9e359f4dfa9f1101ba64ce61c8f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999988064475217
010b68a585f012ca009a1508e6c097d9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999939797512595
010b75c50248e9486fc5d5cc04133e0f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9997151465237635
01115e18608556f903a482bfa8918a73	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39	0.9999989482275483
0111653c1009ed9520d2fb6ab3a620d4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus	0.9999541575589832
011b07b7bb49dc24033ecebce60d31d9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__[Clostridium]_leptum	0.9974841838739138
012bf07f6c8b160754c36683307b8886	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured	0.9922942654782982
012d82d67b6a61684f961dbc91eb3233	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae	0.9999999981581801
012e2187722d36ac868cdb2c4c66f788	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter; s__uncultured_Flavonifractor	0.9287636283149429
012f2078d87b06706769c3c27e71c219	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae	0.958471283565249
0133d6720fcffedb259a6d96d34797fd	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_hallii_group; s__uncultured_Clostridiales	0.8021532922509724
0138e22f028640c94e4eaa047c8afcb5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999922461344346
013f18d33bcc3af994e01fc3cacec38d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__human_gut	0.9989694689884726
0143549b73e1b8927dce6faf6d56aa52	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerosporobacter; s__uncultured_organism	0.8011352013586349
014ce4a109a52357834446d186d064ce	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter; s__gut_metagenome	0.9496093658474878
0164f6494588f3cbf7103a202034c8b5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-010; s__uncultured_organism	0.9988010758080106
017b6ba54c3e7745f8562f0d8c10a126	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.800779520865139
0182b39ac2d9a66ad9445fcec1da9676	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9997515499364706
018320d2e5883c8e1eab0e72b7287c1f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999997450208263
01a129b3a4ffcf0ed9a6789a96afe41d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__Roseburia_hominis	0.7222445578672143
01b446bf5640d86e44e3a65c17667367	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_soil	0.8546578469911266
01bb5e0e10876211c9a444869e006096	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella; s__Parasutterella_excrementihominis	0.9999934269606874
01c1d5156b397672a6c0ee819972bab6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Negativibacillus; s__uncultured_bacterium	0.816773357123879
01c4289162f59e0a6014d1ced6be15b4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010	0.9621878534741721
01d034e2600ac7869db655b3f95f4bab	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__Massiliomicrobiota_timonensis	0.9751698309434634
01d2c90e3761645439885947155ca440	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_AD3011_group; s__uncultured_Eubacterium	0.9831591577536738
01d32ce9cc66e6ccd9ae7e0dc1c66ad9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Sutterella	0.9999958292110837
01d6ccc47047d8b6589cc5dcbe13088e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas; s__Dysgonomonas_gadei	0.993959814767128
01db7de81303f24fdcecf77a8b369255	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999938383807749
01de3b2a9faf318fc7ce2d51b9745433	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005; s__human_gut	0.9831606338915342
01e5eece702d22f139409469bb6c5d08	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_AD3011_group; s__uncultured_Eubacterium	0.8334269621806337
01f3a4fdbc4a30a9498991850fed3204	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_Clostridiales	0.8203534183063631
020345c84203996dd06071b27d0384ed	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9997675569183037
0207831631c0bbd23bd333644bd30773	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella	0.9999867387683152
02156ee08360ee653e8ade5dfbc74efb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales	0.959499877180957
0216f75429a0197e4874875637e5c7f8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter	0.9999999827478745
021a01feb5e75f753d5c8bd73e7cd02d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__metagenome	0.8116887471930501
021a9818721d0417d13275b12b085990	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus	0.996925958788552
0221c390ead355845bf60f1318c49c9d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Caproiciproducens; s__uncultured_Ruminococcaceae	0.7727089181376857
022d91583dfea40421b40ccf3ac70e63	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999919947696896
022da314c55db8b33aebf076d2a145b7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999926144774747
0231c058704473791e04f611a59ee44f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999878631454
0234aea7369f420cf126d2487fc6cf44	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999908134796325
023ff42947d2af053577b68230366259	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999791505730672
02430b4b2e55a1911bca4470b9712d1b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999999630248904
024c872d33b0b4ccd288ff1a1612a9a4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999953355274
02514c6e878e7cecaaa7938613a22a86	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_AC2044_group	0.9389361536657308
02531d20ae2a1669fc7cad43218e638a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	0.9999999914336679
02640f6b081c2027bdb09db3e00ba80b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia	0.9993534050661556
026a5aec36465a6aa80200fc13307388	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9999000624749107
0270e110dfc20f2a0f365942c7ba12ef	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999992703870895
0274f53b8878a60cc5c58bad4bc2c00a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_AD3011_group; s__uncultured_organism	0.9317103118670931
027960069b1fa23469c202d94de6ca98	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae	0.9403905138601159
027e57d37be8d06c2bcfb996bfdcea49	d__Bacteria	0.7037532770223475
028afa8c5a014b3f3db3dbc97320e064	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.929326527423636
028bf8139ff757af783585e66c41f246	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus; s__uncultured_organism	0.9831871502828364
029642d385c788946d30781c977a838a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Sellimonas; s__uncultured_bacterium	0.9990046733551963
029ba091e72b9d5485a0ea48285b1030	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_ND3007_group; s__uncultured_Clostridiales	0.9984102929035031
029c6aff2d2de189884f775c097b9eeb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999475810191
029ca881bb6cfc9ce3f9cccf92a2b36e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_gauvreauii_group	0.9210076306918462
02a35b49172c8206b83f860cd145f8eb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostignum	0.757378950901442
02a3aa59a3de0f3dfeb965a0a45006c8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.9919587056106353
02abcadb7f302347b72cf4b77d1c473e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9998766514902102
02ae54a21d8647ce691b7c2713982739	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__CAG-56; s__uncultured_bacterium	0.8185766906394247
02b8c8fb5aea09973230b50a9eba410e	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella	0.9999989879327993
02c5d5989e5c395a66fe323b81ac0f8a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__uncultured; g__uncultured; s__metagenome	0.9999523464645578
02cfdfa36381b8daa36aafcbde466f7c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__[Clostridium]_leptum	0.9978242156035915
02d7373cb2c1a4c82ae259f1bab1630f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.7821690025517447
02de68892887ff6f073421b7b5cc7dc4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.9945721482129175
02f4490ad33a7021e1fcc614a6beca66	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999881214525997
02fb9b92bbf69631b3f5b7b7b53e27cb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999992813955
0304ec9ce76f017a53be9326d3d69588	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_xylanophilum_group	0.9758807552623967
030525ffaf74ddce49577b04f013024e	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__Collinsella_intestinalis	0.9288828043799849
030c1ff8bca0f1a17b595c9d0bee97fa	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999938038611002
031c2c95719be7a7d7d92b2c420fa33a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005	0.8532830608597743
0320e281f11709a81b9f898a00ae2a37	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-010	0.7534318127782962
032322a21975e8fba083c11b881f2d11	d__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae; g__HSB_OF53-F07	0.878102212357815
032798e1112c34832eedc4e193317435	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae; g__Dickeya; s__Dickeya_phage	0.9601470001441235
032917eb24d76d61c8885d149ebee056	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.997399205672394
032e45944db08d6dea3753b8e4d0cd52	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella; s__Parasutterella_excrementihominis	0.9999951181774879
03364cff16141c626bf335abc357a888	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_hallii_group	0.9998643842394291
0336f8c83bbfe37764c7ca467fb39b44	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999992802104707
03424a5be8da1eb44dcd3cc3b3c22f10	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9997801880880893
0342cc063f8e202e67a0205d94cad5c4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_vulgatus	0.8617482445191784
0365b8f96d50fe0e24af62333aa0431e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__gut_metagenome	0.880189052028295
036c6c20d10dd2e3061dd53e6451f197	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_Clostridium	0.9215031089484811
037ca6230b09c5639a34c0923a78d10c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes	0.9999987225635455
03841577a7de700c592ab080f8fdad49	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Phascolarctobacterium	0.999809787021727
03882b85c8a75cfe312e07a1c0393773	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_prokaryote	0.988217666629596
03894dbaccb30e87e86920d80f4b7457	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999981849038
038c155e458ffc05b6bd1bcc57b73224	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured	0.852930147500085
038c84dff75ac7ca63890b2bad7b1129	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__human_gut	0.8329333881800545
03a265c988d213f02b17153af9321a97	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__gut_metagenome	0.8395456577684115
03aa053d39812abe314f51e10b8367e7	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__vadinBE97; g__vadinBE97; s__Bacteroidales_bacterium	0.999999998105011
03af7a67edbc096d5caba5ebfb073d3f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999951462156
03b16ec050e1404d56fbf8438e842c8f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Dorea	0.9843630381397179
03d33cdd1c804f48388309548b924b71	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoanaerobaculum	0.9992907707044829
03e13234a435dae3cb98eb1faa456133	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella; s__Parasutterella_excrementihominis	0.9999943834929169
03e637c35778c73e82893f2212266594	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerofilum	0.9716090136311962
03e9a8b931eff4a0e28c539c1102d58c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes	0.9999971088317849
03f9c05d65da8d7c90f68955a8ecb420	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus	0.9998596794004894
04004c1ec0c91da90d4f4d1f6e9a1dca	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.999817212950969
0400f203eff0c66173888d18a849ec2d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter; s__gut_metagenome	0.9925264985229318
0401a1709735d9048a4d52cc7504f928	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium; s__[Clostridium]_glycyrrhizinilyticum	0.9412461108906357
0410a291b1bafda394a80f669b33ba2c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__bacterium_AC2043	0.9965356435535336
0413f3e94b6d1f57cc06f8ea34cfc5b7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__uncultured; s__uncultured_bacterium	0.9091093708099138
041450b26e8820ec34dab26bd22952a1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae	0.9708101292072829
041f4db498bf06b60f0dafd03e32f4d6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999999998659685
0420db57b6eb0b7b5fddc438949b2cae	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus	0.9999156286965599
04236521eab0597cc94b3ce6721e27d0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis	0.9999165162318817
042aa4d079af8d7c135148fa51a79a35	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus	0.9999995408720415
0440092f1ccf0b316bad76e9332479a1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.9999994990179994
04432fcb53bac2a866ee03776dcb1e7b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999909914358098
04455665d200321b242bc31e6eeb2cf5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__GCA-900066755; s__uncultured_Clostridium	0.9635748590388766
044a6dbf9833ccbd3b7eba5cf89e9ef1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002; s__Trichuris_trichiura	0.7539023988071916
044d1dc08f2ea4d86ea9806338085bf9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9972902765902277
04508787dc43c09e5aebf046f28417d2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae	0.9999997619038897
0457d2cbb2dbc8b8a4c25db01ea9853f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelotrichaceae_UCG-003	0.9999747670197044
045daebd04de3bfe430a12a154768485	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae	0.997853018295231
04604b3a99c013b9bc4f2a1a3c2e3a72	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__UCG-009; s__uncultured_bacterium	0.9507680856071943
0462984bd631ae80a81b3d5296e03762	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus	0.9991233701060873
